,"March 26, 2020- The Centers for Medicare & Medicaid Services approved Massachusetts‚Äô request for a Section 1135 Medicaid waiver. The approved waiver enables Massachusetts to provide flexibilities in Medicaid provider screening and enrollment, forgo certain pre-admission screening and annual resident review assessments, lift prior authorization requirements, allow for reimbursement facility services in alternative settings, extend fair hearing timelines, and waive public comment and tribal consultation requirements for certain changes to the Medicaid state plan."
,"March 27, 2020 ‚ The Governor announced that he extended the 2019 state individual income tax filing and payment deadline from April 15 to July 15."
,"March 27, 2020 ‚ The Governor announced new public health emergency responses, by issuing guidelines on travel and transportation and offering support for health care professionals and patients. The follow measures will go into place:"
,Travelers arriving to Massachusetts are instructed to self-quarantine for 14 days.
,State medical schools will facilitate early graduation of their qualified fourth-year students to allow graduates to support the health care workforce.
,"The Board of Registration in Medicine will provide medical school graduates who have matched as an intern, resident or fellow with a Board-approved Massachusetts health care facility or training program with Emergency 90-Day Limited Licenses to practice medicine."
,The launch of Buoy Health‚Äôs new online resource for residents to check their symptoms and connect with the next appropriate health care resource.
,"A public health order to provide Advanced Practice Registered Nurses, in good standing, with greater flexibility in their prescribing practices."
,"March 27, 2020 ‚ The Governor announced a partnership with the Massachusetts Medical Society to match volunteers with communities and health care providers based on skillsets and need."
,"March 29, 2020 ‚ The Governor announced a new online portal where individuals and companies can easily donate or sell personal protective equipment and sign up to volunteer to support COVID-19 emergency response efforts."
,"March 30, 2020 ‚ The Governor announced new actions that will support efforts to expand the Commonwealth‚Äôs health care workforce, including expediting licensing for certain health care workers and onboarding for health care volunteers who have signed up through the Administration‚Äôs new online volunteer portal."
,"March 30, 2020 ‚ The Department of Public Health ordered that certain MassHealth regulations regarding the transfers and discharge of long-term facility residents be waived for the purposes of moving residents to designated COVID-19 facilities."
,"March 31, 2020 ‚ The Governor announced updates to the list of businesses deemed to provide ‚ÄúCOVID-19 Essential Services‚Äù and extended the non-essential business emergency order to May 4."
,"April 2, 2020 ‚ The Governor issued an emergency order requiring all coastal beach reservation parking areas managed by the Department of Conservation and Recreation to close."
,"April 2, 2020 ‚ The Governor‚Äôs Administration, through the Response Command Center, outlined projections related to the anticipated surge of COVID-19 cases in the Commonwealth."
,"April 3, 2020 ‚ The Governor‚Äôs Administration announced an initiative that will focus on tracing the contacts of confirmed positive COVID-19 patients, and supporting individuals in quarantine, and builds on the efforts already underway from the Command Center to leverage public health college students to augment the contact tracing being done by local boards of health."
,"April 7, 2020 ‚ The Governor, along with CVS, announced the launch of a new rapid testing site with the capability of testing 1,000 people a day, as well as same day results."
,"April 7, 2020 ‚ The Governor announced a new financial package to support providers through the MassHealth program, by providing $800 million crisis stabilization funding to support health care providers impacted by and responding to the public health emergency, $80 million to nursing facilities, and $400 million to safety net hospitals."
,"April 8, 2020 ‚ The Governor filed legislation to provide health care workers and facilities protections from civil liability while they are on the front lines of response to this public health emergency."
,"April 8, 2020 ‚ The Governor‚Äôs Administration announced an expansion of COVID-19 testing sites for public safety personnel, new Crisis Standards of Care documentation for the Commonwealth‚Äôs health care facilities, and new guidance to further promote social distancing at grocery stores."
